FIPS,county_name,county,month,day,year,population,primary_point
19187,Webster County,Webster,7,1,1999,39652,POINT (-94.1817881 42.4279662)
19135,Monroe County,Monroe,7,1,1999,8080,POINT (-92.8689877 41.0297826)
19061,Dubuque County,Dubuque,7,1,1999,88775,POINT (-90.8824564 42.468832)
19085,Harrison County,Harrison,4,1,2000,15666,POINT (-95.8169209 41.6828528)
19143,Osceola County,Osceola,4,1,2000,7003,POINT (-95.6236852 43.3785704)
19179,Wapello County,Wapello,4,1,2000,36051,POINT (-92.4094499 41.0305845)
19011,Benton County,Benton,4,1,2000,25307,POINT (-92.0656912 42.0801864)
19145,Page County,Page,4,1,2000,16976,POINT (-95.1501747 40.7391444)
19001,Adair County,Adair,4,1,2000,8243,POINT (-94.4709413 41.3307464)
19045,Clinton County,Clinton,4,1,2000,50149,POINT (-90.5319724 41.8980358)
19087,Henry County,Henry,4,1,2000,20336,POINT (-91.5445241 40.9879383)
19129,Mills County,Mills,4,1,2000,14547,POINT (-95.6213267 41.0334523)
19079,Hamilton County,Hamilton,4,1,2000,16435,POINT (-93.7068085 42.3837722)
19183,Washington County,Washington,4,1,2000,20670,POINT (-91.7178676 41.335591)
19117,Lucas County,Lucas,4,1,2000,9422,POINT (-93.3277207 41.0293738)
19005,Allamakee County,Allamakee,4,1,2000,14675,POINT (-91.3780923 43.2842838)
19069,Franklin County,Franklin,4,1,2000,10704,POINT (-93.262473 42.7325458)
19059,Dickinson County,Dickinson,4,1,2000,16424,POINT (-95.1508301 43.3779848)
19089,Howard County,Howard,4,1,2000,9934,POINT (-92.3171989 43.3567673)
19015,Boone County,Boone,4,1,2000,26216,POINT (-93.931671 42.0365493)
19031,Cedar County,Cedar,4,1,2000,18187,POINT (-91.1324125 41.7723207)
19187,Webster County,Webster,4,1,2000,40235,POINT (-94.1817881 42.4279662)
19177,Van Buren County,Van Buren,4,1,2000,7809,POINT (-91.9499871 40.7532294)
19049,Dallas County,Dallas,4,1,2000,40776,POINT (-94.0397374 41.6848862)
19073,Greene County,Greene,4,1,2000,10366,POINT (-94.3968356 42.0362394)
19149,Plymouth County,Plymouth,4,1,2000,24849,POINT (-96.2140431 42.7378346)
19137,Montgomery County,Montgomery,4,1,2000,11771,POINT (-95.1563758 41.03014)
19063,Emmet County,Emmet,4,1,2000,11028,POINT (-94.6784803 43.3780225)
19195,Worth County,Worth,4,1,2000,7909,POINT (-93.2608476 43.3773984)
19021,Buena Vista County,Buena Vista,4,1,2000,20411,POINT (-95.151149 42.7354936)
19181,Warren County,Warren,4,1,2000,40671,POINT (-93.5613594 41.3343735)
19107,Keokuk County,Keokuk,4,1,2000,11400,POINT (-92.1786426 41.336465)
19057,Des Moines County,Des Moines,4,1,2000,42351,POINT (-91.1814707 40.9231829)
19175,Union County,Union,4,1,2000,12309,POINT (-94.2423792 41.0277304)
19197,Wright County,Wright,4,1,2000,14334,POINT (-93.7351465 42.7331189)
19047,Crawford County,Crawford,4,1,2000,16942,POINT (-95.3819678 42.0372125)
19065,Fayette County,Fayette,4,1,2000,22008,POINT (-91.8443207 42.8625919)
19123,Mahaska County,Mahaska,4,1,2000,22335,POINT (-92.6409094 41.3352035)
19121,Madison County,Madison,4,1,2000,14019,POINT (-94.0155619 41.3307142)
19131,Mitchell County,Mitchell,4,1,2000,10872,POINT (-92.7890315 43.3564124)
19037,Chickasaw County,Chickasaw,4,1,2000,13095,POINT (-92.3176637 43.0600414)
19185,Wayne County,Wayne,4,1,2000,6730,POINT (-93.3273639 40.7394702)
19115,Louisa County,Louisa,4,1,2000,12183,POINT (-91.2596184 41.2185073)
19099,Jasper County,Jasper,4,1,2000,37213,POINT (-93.053765 41.6860394)
19095,Iowa County,Iowa,4,1,2000,15671,POINT (-92.065524 41.6863229)
19119,Lyon County,Lyon,4,1,2000,11763,POINT (-96.2102924 43.380497)
19101,Jefferson County,Jefferson,4,1,2000,16181,POINT (-91.9488774 41.0317596)
19189,Winnebago County,Winnebago,4,1,2000,11723,POINT (-93.7341955 43.3775678)
19155,Pottawattamie County,Pottawattamie,4,1,2000,87807,POINT (-95.5423935 41.3366123)
19127,Marshall County,Marshall,4,1,2000,39311,POINT (-92.9987706 42.0358499)
19007,Appanoose County,Appanoose,4,1,2000,13723,POINT (-92.8686104 40.7431635)
19165,Shelby County,Shelby,4,1,2000,13074,POINT (-95.3102113 41.6850926)
19157,Poweshiek County,Poweshiek,4,1,2000,18832,POINT (-92.5314684 41.6864422)
19041,Clay County,Clay,4,1,2000,17372,POINT (-95.1509194 43.0825804)
19071,Fremont County,Fremont,4,1,2000,8010,POINT (-95.6046765 40.7455892)
19055,Delaware County,Delaware,4,1,2000,18404,POINT (-91.3673502 42.471211)
19171,Tama County,Tama,4,1,2000,18103,POINT (-92.5325425 42.0798117)
19159,Ringgold County,Ringgold,4,1,2000,5469,POINT (-94.2439719 40.7352023)
19125,Marion County,Marion,4,1,2000,32054,POINT (-93.0994367 41.3344515)
19075,Grundy County,Grundy,4,1,2000,12369,POINT (-92.7914177 42.4018651)
19043,Clayton County,Clayton,4,1,2000,18678,POINT (-91.3414328 42.8447493)
19109,Kossuth County,Kossuth,4,1,2000,17163,POINT (-94.2067199 43.20413)
19161,Sac County,Sac,4,1,2000,11529,POINT (-95.1053946 42.3862604)
19035,Cherokee County,Cherokee,4,1,2000,13032,POINT (-95.6238055 42.7356226)
19051,Davis County,Davis,4,1,2000,8541,POINT (-92.4097173 40.7476891)
19133,Monona County,Monona,4,1,2000,10020,POINT (-95.9599235 42.0516663)
19105,Jones County,Jones,4,1,2000,20221,POINT (-91.1314352 42.1212397)
19023,Butler County,Butler,4,1,2000,15305,POINT (-92.7901934 42.7315661)
19191,Winneshiek County,Winneshiek,4,1,2000,21310,POINT (-91.8437074 43.2906746)
19103,Johnson County,Johnson,4,1,2000,111006,POINT (-91.5880849 41.6715511)
19097,Jackson County,Jackson,4,1,2000,20296,POINT (-90.5742294 42.1717426)
19061,Dubuque County,Dubuque,4,1,2000,89156,POINT (-90.8824564 42.468832)
19167,Sioux County,Sioux,4,1,2000,31589,POINT (-96.1778827 43.0826174)
19039,Clarke County,Clarke,4,1,2000,9133,POINT (-93.7851579 41.0290323)
19163,Scott County,Scott,4,1,2000,158689,POINT (-90.6232428 41.6370978)
19019,Buchanan County,Buchanan,4,1,2000,21093,POINT (-91.8378392 42.4707777)
19113,Linn County,Linn,4,1,2000,191702,POINT (-91.5989646 42.0789478)
19077,Guthrie County,Guthrie,4,1,2000,11353,POINT (-94.501055 41.6837548)
19003,Adams County,Adams,4,1,2000,4482,POINT (-94.6991849 41.0289839)
19147,Palo Alto County,Palo Alto,4,1,2000,10147,POINT (-94.6781371 43.0820643)
19067,Floyd County,Floyd,4,1,2000,16900,POINT (-92.7890033 43.0599208)
19151,Pocahontas County,Pocahontas,4,1,2000,8662,POINT (-94.6787466 42.7341351)
19139,Muscatine County,Muscatine,4,1,2000,41722,POINT (-91.1127562 41.4839221)
19053,Decatur County,Decatur,4,1,2000,8689,POINT (-93.7862815 40.7376827)
19093,Ida County,Ida,4,1,2000,7840,POINT (-95.5134962 42.3868747)
19029,Cass County,Cass,4,1,2000,14684,POINT (-94.9278266 41.3314876)
19193,Woodbury County,Woodbury,4,1,2000,103877,POINT (-96.0447673 42.3897169)
19033,Cerro Gordo County,Cerro Gordo,4,1,2000,46447,POINT (-93.2608184 43.0815577)
19169,Story County,Story,4,1,2000,79981,POINT (-93.4650448 42.0362415)
19025,Calhoun County,Calhoun,4,1,2000,11115,POINT (-94.6404136 42.3851848)
19141,Obrien County,Obrien,4,1,2000,15102,POINT (-95.6248784 43.0837527)
19013,Black Hawk County,Black Hawk,4,1,2000,128013,POINT (-92.3088197 42.4700957)
19173,Taylor County,Taylor,4,1,2000,6958,POINT (-94.6964148 40.7374324)
19111,Lee County,Lee,4,1,2000,38052,POINT (-91.479264 40.6419764)
19091,Humboldt County,Humboldt,4,1,2000,10381,POINT (-94.2071868 42.7764686)
19009,Audubon County,Audubon,4,1,2000,6830,POINT (-94.9058222 41.6845893)
19027,Carroll County,Carroll,4,1,2000,21427,POINT (-94.8605593 42.0362382)
19081,Hancock County,Hancock,4,1,2000,12100,POINT (-93.7342723 43.0818861)
19017,Bremer County,Bremer,4,1,2000,23325,POINT (-92.3180548 42.7745873)
19083,Hardin County,Hardin,4,1,2000,18812,POINT (-93.2404025 42.3838803)
19153,Polk County,Polk,4,1,2000,374575,POINT (-93.5735335 41.6855048)
19135,Monroe County,Monroe,4,1,2000,8016,POINT (-92.8689877 41.0297826)
19151,Pocahontas County,Pocahontas,7,1,2001,8459,POINT (-94.6787466 42.7341351)
19077,Guthrie County,Guthrie,7,1,2001,11220,POINT (-94.501055 41.6837548)
19033,Cerro Gordo County,Cerro Gordo,7,1,2001,45744,POINT (-93.2608184 43.0815577)
19085,Harrison County,Harrison,7,1,2001,15638,POINT (-95.8169209 41.6828528)
19093,Ida County,Ida,7,1,2001,7662,POINT (-95.5134962 42.3868747)
19065,Fayette County,Fayette,7,1,2001,21674,POINT (-91.8443207 42.8625919)
19147,Palo Alto County,Palo Alto,7,1,2001,10029,POINT (-94.6781371 43.0820643)
19037,Chickasaw County,Chickasaw,7,1,2001,13047,POINT (-92.3176637 43.0600414)
19155,Pottawattamie County,Pottawattamie,7,1,2001,87671,POINT (-95.5423935 41.3366123)
19189,Winnebago County,Winnebago,7,1,2001,11533,POINT (-93.7341955 43.3775678)
19125,Marion County,Marion,7,1,2001,32505,POINT (-93.0994367 41.3344515)
19183,Washington County,Washington,7,1,2001,21000,POINT (-91.7178676 41.335591)
19027,Carroll County,Carroll,7,1,2001,21214,POINT (-94.8605593 42.0362382)
19193,Woodbury County,Woodbury,7,1,2001,103311,POINT (-96.0447673 42.3897169)
19017,Bremer County,Bremer,7,1,2001,23401,POINT (-92.3180548 42.7745873)
19099,Jasper County,Jasper,7,1,2001,37266,POINT (-93.053765 41.6860394)
19135,Monroe County,Monroe,7,1,2001,7937,POINT (-92.8689877 41.0297826)
19127,Marshall County,Marshall,7,1,2001,39274,POINT (-92.9987706 42.0358499)
19021,Buena Vista County,Buena Vista,7,1,2001,20194,POINT (-95.151149 42.7354936)
19091,Humboldt County,Humboldt,7,1,2001,10280,POINT (-94.2071868 42.7764686)
19171,Tama County,Tama,7,1,2001,18014,POINT (-92.5325425 42.0798117)
19095,Iowa County,Iowa,7,1,2001,15780,POINT (-92.065524 41.6863229)
19011,Benton County,Benton,7,1,2001,25619,POINT (-92.0656912 42.0801864)
19185,Wayne County,Wayne,7,1,2001,6640,POINT (-93.3273639 40.7394702)
19007,Appanoose County,Appanoose,7,1,2001,13558,POINT (-92.8686104 40.7431635)
19043,Clayton County,Clayton,7,1,2001,18451,POINT (-91.3414328 42.8447493)
19161,Sac County,Sac,7,1,2001,11358,POINT (-95.1053946 42.3862604)
19071,Fremont County,Fremont,7,1,2001,7866,POINT (-95.6046765 40.7455892)
19129,Mills County,Mills,7,1,2001,14482,POINT (-95.6213267 41.0334523)
19143,Osceola County,Osceola,7,1,2001,6937,POINT (-95.6236852 43.3785704)
19075,Grundy County,Grundy,7,1,2001,12285,POINT (-92.7914177 42.4018651)
19013,Black Hawk County,Black Hawk,7,1,2001,127656,POINT (-92.3088197 42.4700957)
19079,Hamilton County,Hamilton,7,1,2001,16163,POINT (-93.7068085 42.3837722)
19055,Delaware County,Delaware,7,1,2001,18212,POINT (-91.3673502 42.471211)
19069,Franklin County,Franklin,7,1,2001,10599,POINT (-93.262473 42.7325458)
19005,Allamakee County,Allamakee,7,1,2001,14343,POINT (-91.3780923 43.2842838)
19133,Monona County,Monona,7,1,2001,9818,POINT (-95.9599235 42.0516663)
19103,Johnson County,Johnson,7,1,2001,113878,POINT (-91.5880849 41.6715511)
19187,Webster County,Webster,7,1,2001,40037,POINT (-94.1817881 42.4279662)
19123,Mahaska County,Mahaska,7,1,2001,22378,POINT (-92.6409094 41.3352035)
19049,Dallas County,Dallas,7,1,2001,42720,POINT (-94.0397374 41.6848862)
19191,Winneshiek County,Winneshiek,7,1,2001,21236,POINT (-91.8437074 43.2906746)
19163,Scott County,Scott,7,1,2001,158542,POINT (-90.6232428 41.6370978)
19113,Linn County,Linn,7,1,2001,194323,POINT (-91.5989646 42.0789478)
19063,Emmet County,Emmet,7,1,2001,10873,POINT (-94.6784803 43.3780225)
19167,Sioux County,Sioux,7,1,2001,31742,POINT (-96.1778827 43.0826174)
19105,Jones County,Jones,7,1,2001,20158,POINT (-91.1314352 42.1212397)
19003,Adams County,Adams,7,1,2001,4396,POINT (-94.6991849 41.0289839)
19195,Worth County,Worth,7,1,2001,7801,POINT (-93.2608476 43.3773984)
19107,Keokuk County,Keokuk,7,1,2001,11372,POINT (-92.1786426 41.336465)
19061,Dubuque County,Dubuque,7,1,2001,88998,POINT (-90.8824564 42.468832)
19121,Madison County,Madison,7,1,2001,14148,POINT (-94.0155619 41.3307142)
19165,Shelby County,Shelby,7,1,2001,12992,POINT (-95.3102113 41.6850926)
19067,Floyd County,Floyd,7,1,2001,16618,POINT (-92.7890033 43.0599208)
19057,Des Moines County,Des Moines,7,1,2001,41917,POINT (-91.1814707 40.9231829)
19131,Mitchell County,Mitchell,7,1,2001,10735,POINT (-92.7890315 43.3564124)
19137,Montgomery County,Montgomery,7,1,2001,11506,POINT (-95.1563758 41.03014)
19047,Crawford County,Crawford,7,1,2001,16890,POINT (-95.3819678 42.0372125)
19175,Union County,Union,7,1,2001,12201,POINT (-94.2423792 41.0277304)
19139,Muscatine County,Muscatine,7,1,2001,41792,POINT (-91.1127562 41.4839221)
19101,Jefferson County,Jefferson,7,1,2001,16035,POINT (-91.9488774 41.0317596)
19169,Story County,Story,7,1,2001,80057,POINT (-93.4650448 42.0362415)
19119,Lyon County,Lyon,7,1,2001,11634,POINT (-96.2102924 43.380497)
19081,Hancock County,Hancock,7,1,2001,11903,POINT (-93.7342723 43.0818861)
19041,Clay County,Clay,7,1,2001,17255,POINT (-95.1509194 43.0825804)
19197,Wright County,Wright,7,1,2001,14055,POINT (-93.7351465 42.7331189)
19045,Clinton County,Clinton,7,1,2001,49845,POINT (-90.5319724 41.8980358)
19111,Lee County,Lee,7,1,2001,37386,POINT (-91.479264 40.6419764)
19115,Louisa County,Louisa,7,1,2001,12172,POINT (-91.2596184 41.2185073)
19109,Kossuth County,Kossuth,7,1,2001,16780,POINT (-94.2067199 43.20413)
19053,Decatur County,Decatur,7,1,2001,8652,POINT (-93.7862815 40.7376827)
19083,Hardin County,Hardin,7,1,2001,18648,POINT (-93.2404025 42.3838803)
19009,Audubon County,Audubon,7,1,2001,6657,POINT (-94.9058222 41.6845893)
19025,Calhoun County,Calhoun,7,1,2001,10946,POINT (-94.6404136 42.3851848)
19181,Warren County,Warren,7,1,2001,41010,POINT (-93.5613594 41.3343735)
19001,Adair County,Adair,7,1,2001,8077,POINT (-94.4709413 41.3307464)
19159,Ringgold County,Ringgold,7,1,2001,5389,POINT (-94.2439719 40.7352023)
19157,Poweshiek County,Poweshiek,7,1,2001,18850,POINT (-92.5314684 41.6864422)
19173,Taylor County,Taylor,7,1,2001,6892,POINT (-94.6964148 40.7374324)
19035,Cherokee County,Cherokee,7,1,2001,12835,POINT (-95.6238055 42.7356226)
19141,Obrien County,Obrien,7,1,2001,14881,POINT (-95.6248784 43.0837527)
19015,Boone County,Boone,7,1,2001,26210,POINT (-93.931671 42.0365493)
19145,Page County,Page,7,1,2001,16869,POINT (-95.1501747 40.7391444)
19087,Henry County,Henry,7,1,2001,20336,POINT (-91.5445241 40.9879383)
19153,Polk County,Polk,7,1,2001,381093,POINT (-93.5735335 41.6855048)
19051,Davis County,Davis,7,1,2001,8571,POINT (-92.4097173 40.7476891)
19059,Dickinson County,Dickinson,7,1,2001,16473,POINT (-95.1508301 43.3779848)
19039,Clarke County,Clarke,7,1,2001,9180,POINT (-93.7851579 41.0290323)
19117,Lucas County,Lucas,7,1,2001,9443,POINT (-93.3277207 41.0293738)
19029,Cass County,Cass,7,1,2001,14476,POINT (-94.9278266 41.3314876)
19177,Van Buren County,Van Buren,7,1,2001,7735,POINT (-91.9499871 40.7532294)
19031,Cedar County,Cedar,7,1,2001,18074,POINT (-91.1324125 41.7723207)
19023,Butler County,Butler,7,1,2001,15005,POINT (-92.7901934 42.7315661)
19073,Greene County,Greene,7,1,2001,10142,POINT (-94.3968356 42.0362394)
19097,Jackson County,Jackson,7,1,2001,20252,POINT (-90.5742294 42.1717426)
19019,Buchanan County,Buchanan,7,1,2001,20945,POINT (-91.8378392 42.4707777)
19179,Wapello County,Wapello,7,1,2001,35954,POINT (-92.4094499 41.0305845)
19089,Howard County,Howard,7,1,2001,9869,POINT (-92.3171989 43.3567673)
19149,Plymouth County,Plymouth,7,1,2001,24745,POINT (-96.2140431 42.7378346)
19013,Black Hawk County,Black Hawk,7,1,2002,126628,POINT (-92.3088197 42.4700957)
19103,Johnson County,Johnson,7,1,2002,115560,POINT (-91.5880849 41.6715511)
19173,Taylor County,Taylor,7,1,2002,6810,POINT (-94.6964148 40.7374324)
19083,Hardin County,Hardin,7,1,2002,18419,POINT (-93.2404025 42.3838803)
19161,Sac County,Sac,7,1,2002,11040,POINT (-95.1053946 42.3862604)
19099,Jasper County,Jasper,7,1,2002,37366,POINT (-93.053765 41.6860394)
19159,Ringgold County,Ringgold,7,1,2002,5294,POINT (-94.2439719 40.7352023)
19153,Polk County,Polk,7,1,2002,385838,POINT (-93.5735335 41.6855048)
19071,Fremont County,Fremont,7,1,2002,7766,POINT (-95.6046765 40.7455892)
19157,Poweshiek County,Poweshiek,7,1,2002,18755,POINT (-92.5314684 41.6864422)
19141,Obrien County,Obrien,7,1,2002,14681,POINT (-95.6248784 43.0837527)
19177,Van Buren County,Van Buren,7,1,2002,7736,POINT (-91.9499871 40.7532294)
19147,Palo Alto County,Palo Alto,7,1,2002,9843,POINT (-94.6781371 43.0820643)
19195,Worth County,Worth,7,1,2002,7794,POINT (-93.2608476 43.3773984)
19133,Monona County,Monona,7,1,2002,9705,POINT (-95.9599235 42.0516663)
19191,Winneshiek County,Winneshiek,7,1,2002,21123,POINT (-91.8437074 43.2906746)
19075,Grundy County,Grundy,7,1,2002,12303,POINT (-92.7914177 42.4018651)
19097,Jackson County,Jackson,7,1,2002,20116,POINT (-90.5742294 42.1717426)
19033,Cerro Gordo County,Cerro Gordo,7,1,2002,45263,POINT (-93.2608184 43.0815577)
19131,Mitchell County,Mitchell,7,1,2002,10826,POINT (-92.7890315 43.3564124)
19043,Clayton County,Clayton,7,1,2002,18211,POINT (-91.3414328 42.8447493)
19039,Clarke County,Clarke,7,1,2002,9168,POINT (-93.7851579 41.0290323)
19023,Butler County,Butler,7,1,2002,14826,POINT (-92.7901934 42.7315661)
19105,Jones County,Jones,7,1,2002,20150,POINT (-91.1314352 42.1212397)
19011,Benton County,Benton,7,1,2002,25991,POINT (-92.0656912 42.0801864)
19019,Buchanan County,Buchanan,7,1,2002,20761,POINT (-91.8378392 42.4707777)
19077,Guthrie County,Guthrie,7,1,2002,11214,POINT (-94.501055 41.6837548)
19091,Humboldt County,Humboldt,7,1,2002,10073,POINT (-94.2071868 42.7764686)
19085,Harrison County,Harrison,7,1,2002,15497,POINT (-95.8169209 41.6828528)
19003,Adams County,Adams,7,1,2002,4350,POINT (-94.6991849 41.0289839)
19081,Hancock County,Hancock,7,1,2002,11760,POINT (-93.7342723 43.0818861)
19027,Carroll County,Carroll,7,1,2002,21138,POINT (-94.8605593 42.0362382)
19151,Pocahontas County,Pocahontas,7,1,2002,8336,POINT (-94.6787466 42.7341351)
19167,Sioux County,Sioux,7,1,2002,31795,POINT (-96.1778827 43.0826174)
19139,Muscatine County,Muscatine,7,1,2002,41803,POINT (-91.1127562 41.4839221)
19051,Davis County,Davis,7,1,2002,8565,POINT (-92.4097173 40.7476891)
19061,Dubuque County,Dubuque,7,1,2002,89218,POINT (-90.8824564 42.468832)
19009,Audubon County,Audubon,7,1,2002,6549,POINT (-94.9058222 41.6845893)
19135,Monroe County,Monroe,7,1,2002,7793,POINT (-92.8689877 41.0297826)
19169,Story County,Story,7,1,2002,81612,POINT (-93.4650448 42.0362415)
19053,Decatur County,Decatur,7,1,2002,8543,POINT (-93.7862815 40.7376827)
19111,Lee County,Lee,7,1,2002,36858,POINT (-91.479264 40.6419764)
19119,Lyon County,Lyon,7,1,2002,11581,POINT (-96.2102924 43.380497)
19109,Kossuth County,Kossuth,7,1,2002,16499,POINT (-94.2067199 43.20413)
19025,Calhoun County,Calhoun,7,1,2002,10719,POINT (-94.6404136 42.3851848)
19193,Woodbury County,Woodbury,7,1,2002,102981,POINT (-96.0447673 42.3897169)
19017,Bremer County,Bremer,7,1,2002,23202,POINT (-92.3180548 42.7745873)
19107,Keokuk County,Keokuk,7,1,2002,11341,POINT (-92.1786426 41.336465)
19055,Delaware County,Delaware,7,1,2002,18123,POINT (-91.3673502 42.471211)
19187,Webster County,Webster,7,1,2002,39672,POINT (-94.1817881 42.4279662)
19143,Osceola County,Osceola,7,1,2002,6849,POINT (-95.6236852 43.3785704)
19001,Adair County,Adair,7,1,2002,7964,POINT (-94.4709413 41.3307464)
19089,Howard County,Howard,7,1,2002,9794,POINT (-92.3171989 43.3567673)
19005,Allamakee County,Allamakee,7,1,2002,14309,POINT (-91.3780923 43.2842838)
19129,Mills County,Mills,7,1,2002,14533,POINT (-95.6213267 41.0334523)
19015,Boone County,Boone,7,1,2002,26032,POINT (-93.931671 42.0365493)
19115,Louisa County,Louisa,7,1,2002,12195,POINT (-91.2596184 41.2185073)
19079,Hamilton County,Hamilton,7,1,2002,16204,POINT (-93.7068085 42.3837722)
19145,Page County,Page,7,1,2002,16425,POINT (-95.1501747 40.7391444)
19069,Franklin County,Franklin,7,1,2002,10636,POINT (-93.262473 42.7325458)
19059,Dickinson County,Dickinson,7,1,2002,16343,POINT (-95.1508301 43.3779848)
19087,Henry County,Henry,7,1,2002,19967,POINT (-91.5445241 40.9879383)
19123,Mahaska County,Mahaska,7,1,2002,22309,POINT (-92.6409094 41.3352035)
19073,Greene County,Greene,7,1,2002,10092,POINT (-94.3968356 42.0362394)
19029,Cass County,Cass,7,1,2002,14214,POINT (-94.9278266 41.3314876)
19063,Emmet County,Emmet,7,1,2002,10795,POINT (-94.6784803 43.3780225)
